"",Статус,Населений пункт,Потребуючі,Що передаємо,К-сть осіб,Набір звичайний,Набір сімейний,дорослі щітки,доросла паста,шампунь,мило,жіночі прокладки,підгузки дитячі,підгузки дорослі
555,очікує відправки,Кривий Ріг,ВПО із Кривого Рогу: сім'я з дітьми 13 і 5р,"предмети особистої гігієни, продукти харчування
",4,"",1,4,1,1,2,2,"",""
556,очікує відправки,смт Бабаї Харківська обл,ВПО з Харкова: мама з дитиною 12р + пенсіонерка,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,2,"",""
557,очікує відправки,Пісочик Харківська обл,ВПО з Харкова: сім'я з дитиною 3р,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,1,"",""
558,очікує відправки,смт Лихівка Дніпропетровська обл,ВПО з Краматорська: сім'я з дитиною 8р,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,1,"",""
559,очікує відправки,с. Джурин Вінницька обл,ВПО з Харкова: сім'я з двома дітьми 3 і 1р,"предмети особистої гігієни, продукти харчування
",6,"",2,5,2,2,2,2,розмір 6 - 1 шт,""
560,очікує відправки,Полтава,ВПО з Краматорська: мама з сином 12р + два пенсіонери + інвалід 3гр,"предмети особистої гігієни, продукти харчування
",5,"",1,5,1,1,2,1,"",""
561,очікує відправки,Ужгород,ВПО з Миколаєва: мама з дитиною 2р,"предмети особистої гігієни, продукти харчування
",2,1,"",1,1,1,1,1,розмір 6 - 1 шт,""
562,очікує відправки,смт Ріпки Чернігівська обл,"ВПО з Донецької обл: двоє дорослих, двоє дітей, двоє пенсіонерів","предмети особистої гігієни, продукти харчування
",6,"",2,6,2,2,2,2,"",""
563,очікує відправки,Ужгород,ВПО з Харкова: мама і діти 13 і1р,"предмети особистої гігієни, продукти харчування
",3,1,"",2,1,1,1,1,розмір 5 - 1 шт,""
564,очікує відправки,Дубровиця Рівненська обл,"ВПО з Херсонськаої обл: дві жінки з дітьми 8, 6, 5, 2р + пенсіонерка","предмети особистої гігієни, продукти харчування
",7,"",2,6,2,2,2,2,розмір 6 - 1 шт,""
565,очікує відправки,Краснокутськ Харківська обл,ВПО з Боходухова: мама з дітьми 12 і 5р,"предмети особистої гігієни, продукти харчування фруктові пюре молодшій
",3,1,"",3,1,1,1,2,"",""
566,очікує відправки,Івано-Франківськ,ВПО з Херсонської обл: мама і двоє дітей 10 і 4р,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,1,"",""
